game_id,gameCount,Team 1,Team 2,Team 1 Score,Team 2 Score,Team 1 Win,Team 2 Win,Team 1 Rushing Attempts,Team 2 Rushing Attempts,Team 1 Rushing Yards,Team 2 Rushing Yards,Team 1 YPC,Team 2 YPC,Team 1 Pass Completions,Team 2 Pass Completions,Team 1 Pass Attempts,Team 2 Pass Attempts,Team 1 Completion Percentage,Team 2 Completion Percentage,Team 1 YPA,Team 2 YPA,Team 1 Passing Yards,Team 2 Passing Yards,Team 1 Total Yards,Team 2 Total Yards,Team 1 Times Sacked,Team 2 Times Sacked,Team 1 Sack Yardage,Team 2 Sack Yardage,Team 1 3rd Down Conversions,Team 2 3rd Down Conversions,Team 1 3rd Down Attempts,Team 2 3rd Down Attempts,Team 1 3rd Down Conversion Rate,Team 2 3rd Down Conversion Rate,Team 1 Turnovers on Downs,Team 2 Turnovers on Downs,Team 1 Fumbles Lost,Team 2 Fumbles Lost,Team 1 Interceptions Thrown,Team 2 Interceptions Thrown,Team 1 Total Turnovers,Team 2 Total Turnovers,Team 1 Penalties,Team 2 Penalties,Team 1 Penalty Yardage,Team 2 Penalty Yardage
2017100805,68,MIA,TEN,16,10,1,0,31.0,20.0,100.0,69.0,3.2,3.4,12.0,21.0,27.0,32.0,44.4,65.60000000000001,2.9,3.7,78.0,119.0,178.0,188.0,1.0,6.0,-14.0,-22.0,5.0,2.0,15.0,13.0,33.300000000000004,15.4,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,11.0,23.0,77.0
2017100806,69,NYG,LAC,22,27,0,1,25.0,29.0,152.0,124.0,6.1,4.3,21.0,21.0,36.0,44.0,58.3,47.699999999999996,5.1,5.9,183.0,258.0,335.0,382.0,5.0,0.0,-42.0,0.0,5.0,8.0,15.0,18.0,33.300000000000004,44.4,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,10.0,11.0,67.0,87.0
2017100807,70,PHI,ARI,34,7,1,0,33.0,13.0,122.0,31.0,3.7,2.4,21.0,28.0,30.0,44.0,70.0,63.6,9.9,6.3,297.0,276.0,419.0,307.0,1.0,2.0,-7.0,-15.0,9.0,4.0,14.0,14.0,64.3,28.599999999999998,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,60.0,61.0
2017100808,71,PIT,JAX,9,30,0,1,20.0,37.0,70.0,231.0,3.5,6.2,33.0,8.0,54.0,14.0,61.1,57.099999999999994,5.6,5.9,301.0,82.0,371.0,313.0,2.0,2.0,-11.0,-13.0,7.0,6.0,14.0,12.0,50.0,50.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,5.0,4.0,37.0,19.0
2017100809,72,LA,SEA,10,16,0,1,22.0,25.0,100.0,62.0,4.5,2.5,22.0,24.0,47.0,38.0,46.800000000000004,63.2,5.9,4.7,275.0,179.0,375.0,241.0,2.0,3.0,-13.0,-19.0,8.0,8.0,15.0,17.0,53.300000000000004,47.099999999999994,1.0,0.0,3.0,0.0,2.0,2.0,5.0,2.0,5.0,7.0,45.0,40.0
2017100810,73,OAK,BAL,17,30,0,1,25.0,39.0,108.0,143.0,4.3,3.7,13.0,19.0,26.0,26.0,50.0,73.1,5.3,8.5,137.0,222.0,245.0,365.0,3.0,0.0,-22.0,0.0,6.0,7.0,12.0,14.0,50.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,24.0,5.0
2017100811,74,GB,DAL,35,31,1,0,25.0,35.0,160.0,163.0,6.4,4.7,19.0,25.0,29.0,36.0,65.5,69.39999999999999,6.3,6.3,182.0,227.0,342.0,390.0,4.0,1.0,-39.0,-6.0,3.0,7.0,7.0,12.0,42.9,58.3,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,7.0,38.0,70.0
2017100900,75,HOU,KC,34,42,0,1,23.0,35.0,144.0,127.0,6.3,3.6,16.0,29.0,31.0,37.0,51.6,78.4,8.0,8.7,248.0,323.0,392.0,450.0,3.0,1.0,-13.0,-1.0,3.0,9.0,10.0,16.0,30.0,56.2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,59.0,64.0
2017101200,76,MIN,CHI,20,17,1,0,31.0,29.0,159.0,115.0,5.1,4.0,22.0,13.0,32.0,26.0,68.8,50.0,4.4,6.1,141.0,159.0,300.0,274.0,4.0,1.0,-35.0,-7.0,6.0,3.0,15.0,12.0,40.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,8.0,69.0,55.0
2017101500,77,CAR,PHI,23,28,0,1,25.0,27.0,80.0,101.0,3.2,3.7,28.0,16.0,52.0,30.0,53.800000000000004,53.300000000000004,4.3,7.0,225.0,209.0,305.0,310.0,2.0,3.0,-14.0,-13.0,4.0,5.0,16.0,14.0,25.0,35.699999999999996,2.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,10.0,1.0,126.0
2017101501,78,MIA,ATL,20,17,1,0,31.0,18.0,138.0,100.0,4.5,5.6,19.0,24.0,33.0,35.0,57.599999999999994,68.60000000000001,4.6,6.8,151.0,239.0,289.0,339.0,0.0,2.0,0.0,-9.0,5.0,6.0,12.0,11.0,41.699999999999996,54.50000000000001,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,42.0,73.0
2017101502,79,CHI,BAL,27,24,1,0,54.0,26.0,231.0,125.0,4.3,4.8,9.0,24.0,17.0,41.0,52.900000000000006,58.5,6.5,4.0,111.0,166.0,342.0,291.0,4.0,3.0,-23.0,-14.0,5.0,3.0,17.0,18.0,29.4,16.7,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,5.0,8.0,44.0,69.0
2017101503,80,CLE,HOU,17,33,0,1,22.0,33.0,134.0,123.0,6.1,3.7,20.0,17.0,37.0,29.0,54.1,58.599999999999994,3.1,7.5,113.0,217.0,247.0,340.0,4.0,1.0,-27.0,-8.0,3.0,5.0,14.0,13.0,21.4,38.5,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,10.0,4.0,66.0,44.0
2017101504,81,MIN,GB,23,10,1,0,32.0,23.0,112.0,69.0,3.5,3.0,24.0,20.0,38.0,37.0,63.2,54.1,6.3,4.2,239.0,155.0,351.0,224.0,0.0,4.0,0.0,-20.0,4.0,4.0,12.0,17.0,33.300000000000004,23.5,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,7.0,8.0,65.0,92.0
2017101505,82,DET,NO,38,52,0,1,19.0,37.0,66.0,193.0,3.5,5.2,25.0,20.0,52.0,30.0,48.1,66.7,5.4,6.2,281.0,186.0,347.0,379.0,5.0,0.0,-31.0,0.0,9.0,2.0,18.0,12.0,50.0,16.7,1.0,0.0,2.0,1.0,3.0,2.0,5.0,3.0,7.0,13.0,46.0,118.0
2017101506,83,NE,NYJ,24,17,1,0,25.0,24.0,118.0,74.0,4.7,3.1,20.0,31.0,38.0,47.0,52.6,66.0,6.8,7.1,257.0,334.0,375.0,408.0,0.0,4.0,0.0,-20.0,7.0,9.0,13.0,17.0,53.800000000000004,52.900000000000006,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,6.0,45.0,69.0
2017101507,84,SF,WAS,24,26,0,1,20.0,33.0,85.0,94.0,4.2,2.8,23.0,25.0,47.0,37.0,48.9,67.60000000000001,5.3,8.8,250.0,325.0,335.0,419.0,3.0,1.0,-29.0,-5.0,6.0,7.0,17.0,14.0,35.3,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,5.0,40.0,43.0
2017101508,85,TB,ARI,33,38,0,1,20.0,35.0,70.0,160.0,3.5,4.6,27.0,18.0,42.0,22.0,64.3,81.8,8.2,12.4,344.0,272.0,414.0,432.0,2.0,2.0,-7.0,-11.0,7.0,4.0,14.0,9.0,50.0,44.4,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,9.0,7.0,49.0,61.0
2017101509,86,JAX,LA,17,27,0,1,26.0,32.0,169.0,142.0,6.5,4.4,23.0,11.0,35.0,21.0,65.7,52.400000000000006,6.3,5.1,220.0,107.0,389.0,249.0,5.0,3.0,-21.0,-17.0,4.0,4.0,15.0,13.0,26.700000000000003,30.8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,40.0,70.0
2017101510,87,KC,PIT,13,19,0,1,15.0,37.0,28.0,194.0,1.9,5.2,19.0,17.0,34.0,25.0,55.900000000000006,68.0,6.6,9.8,223.0,245.0,251.0,439.0,3.0,1.0,-23.0,-7.0,3.0,4.0,11.0,11.0,27.3,36.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,6.0,48.0,57.0
2017101511,88,OAK,LAC,16,17,0,1,22.0,28.0,109.0,80.0,5.0,2.9,21.0,25.0,30.0,36.0,70.0,69.39999999999999,5.5,7.3,165.0,263.0,274.0,343.0,1.0,1.0,-6.0,-5.0,6.0,6.0,12.0,14.0,50.0,42.9,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,5.0,4.0,40.0,32.0
2017101600,89,NYG,DEN,23,10,1,0,32.0,17.0,148.0,46.0,4.6,2.7,11.0,31.0,19.0,54.0,57.9,57.4,6.2,6.8,118.0,366.0,266.0,412.0,3.0,4.0,-10.0,-28.0,4.0,5.0,14.0,17.0,28.599999999999998,29.4,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,5.0,77.0,46.0
2017101900,90,IND,TEN,22,36,0,1,19.0,33.0,85.0,168.0,4.5,5.1,21.0,23.0,37.0,32.0,56.8,71.89999999999999,5.7,9.5,212.0,305.0,297.0,473.0,1.0,1.0,0.0,-1.0,2.0,6.0,9.0,13.0,22.2,46.2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,51.0,45.0
2017102200,91,OAK,KC,31,30,1,0,21.0,23.0,88.0,94.0,4.2,4.1,29.0,25.0,52.0,36.0,55.800000000000004,69.39999999999999,8.0,9.2,417.0,331.0,505.0,425.0,0.0,1.0,0.0,-11.0,6.0,8.0,13.0,15.0,46.2,53.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,82.0,108.0
2017102201,92,BUF,TB,30,27,1,0,33.0,25.0,173.0,69.0,5.2,2.8,20.0,32.0,33.0,44.0,60.6,72.7,7.9,8.5,261.0,373.0,434.0,442.0,1.0,1.0,-7.0,-6.0,10.0,6.0,16.0,11.0,62.5,54.50000000000001,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,4.0,5.0,35.0,55.0
2017102202,93,CHI,CAR,17,3,1,0,26.0,30.0,68.0,108.0,2.6,3.6,4.0,21.0,7.0,34.0,57.099999999999994,61.8,12.1,5.4,85.0,185.0,153.0,293.0,4.0,5.0,-22.0,-26.0,2.0,6.0,11.0,15.0,18.2,40.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,4.0,40.0,35.0
2017102203,94,CLE,TEN,9,12,0,1,26.0,32.0,66.0,80.0,2.5,2.5,22.0,21.0,39.0,34.0,56.39999999999999,61.8,5.6,5.6,218.0,189.0,284.0,269.0,2.0,2.0,-17.0,-14.0,3.0,5.0,13.0,17.0,23.1,29.4,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,12.0,5.0,81.0,35.0
2017102204,95,NO,GB,26,17,1,0,36.0,24.0,161.0,181.0,4.5,7.5,27.0,12.0,38.0,25.0,71.1,48.0,8.5,3.2,324.0,79.0,485.0,260.0,1.0,1.0,-7.0,-8.0,8.0,4.0,15.0,11.0,53.300000000000004,36.4,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,7.0,8.0,80.0,54.0
2017102205,96,IND,JAX,0,27,0,1,19.0,37.0,95.0,188.0,5.0,5.1,22.0,18.0,37.0,27.0,59.5,66.7,3.7,12.2,136.0,330.0,231.0,518.0,10.0,1.0,-64.0,0.0,5.0,8.0,15.0,14.0,33.300000000000004,57.099999999999994,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,4.0,55.0,34.0
2017102206,97,LA,ARI,33,0,1,0,39.0,12.0,196.0,25.0,5.0,2.1,22.0,15.0,37.0,32.0,59.5,46.9,6.2,5.3,228.0,171.0,424.0,196.0,1.0,3.0,-7.0,-17.0,13.0,3.0,19.0,12.0,68.4,25.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,6.0,10.0,45.0,65.0
2017102207,98,MIA,NYJ,31,28,1,0,25.0,22.0,53.0,92.0,2.1,4.2,25.0,17.0,37.0,27.0,67.60000000000001,63.0,8.2,6.7,304.0,180.0,357.0,272.0,3.0,3.0,-22.0,-29.0,5.0,4.0,13.0,11.0,38.5,36.4,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,9.0,12.0,76.0,124.0
2017102208,99,MIN,BAL,24,16,1,0,33.0,20.0,169.0,64.0,5.1,3.2,20.0,27.0,31.0,39.0,64.5,69.19999999999999,6.1,3.7,188.0,144.0,357.0,208.0,0.0,5.0,0.0,-42.0,7.0,6.0,15.0,16.0,46.7,37.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,47.0,15.0
2017102209,100,CIN,PIT,14,29,0,1,17.0,43.0,71.0,152.0,4.2,3.5,17.0,15.0,30.0,25.0,56.699999999999996,60.0,3.5,10.7,106.0,268.0,177.0,420.0,4.0,0.0,-32.0,0.0,3.0,2.0,11.0,11.0,27.3,18.2,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,54.0,5.0
2017102210,101,SF,DAL,10,40,0,1,22.0,43.0,100.0,265.0,4.5,6.2,22.0,17.0,38.0,27.0,57.9,63.0,4.9,8.7,187.0,236.0,287.0,501.0,5.0,0.0,-48.0,0.0,6.0,7.0,13.0,11.0,46.2,63.6,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,22.0,36.0
2017102211,102,LAC,DEN,21,0,1,0,26.0,19.0,80.0,69.0,3.1,3.6,15.0,25.0,26.0,35.0,57.699999999999996,71.39999999999999,6.2,5.2,162.0,182.0,242.0,251.0,3.0,5.0,-21.0,-25.0,3.0,3.0,12.0,14.0,25.0,21.4,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,9.0,10.0,81.0,68.0
2017102212,103,NYG,SEA,7,24,0,1,17.0,31.0,46.0,104.0,2.7,3.4,19.0,27.0,39.0,39.0,48.699999999999996,69.19999999999999,3.4,8.2,131.0,321.0,177.0,425.0,1.0,1.0,-3.0,-13.0,2.0,6.0,12.0,13.0,16.7,46.2,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,15.0,28.0,110.0
2017102300,104,ATL,NE,7,23,0,1,22.0,36.0,120.0,162.0,5.5,4.5,23.0,21.0,33.0,29.0,69.69999999999999,72.39999999999999,6.8,8.3,223.0,241.0,343.0,403.0,1.0,2.0,-10.0,-8.0,2.0,7.0,9.0,13.0,22.2,53.800000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,40.0,65.0
2017102600,105,PHI,WAS,34,24,1,0,33.0,18.0,127.0,75.0,3.8,4.2,17.0,30.0,25.0,40.0,68.0,75.0,9.8,6.7,244.0,269.0,371.0,344.0,3.0,4.0,-24.0,-34.0,6.0,4.0,12.0,12.0,50.0,33.300000000000004,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,5.0,55.0,55.0
2017102900,106,BAL,MIA,40,0,1,0,40.0,19.0,174.0,45.0,4.4,2.4,13.0,25.0,22.0,44.0,59.099999999999994,56.8,5.5,3.4,121.0,151.0,295.0,196.0,0.0,3.0,0.0,-25.0,3.0,4.0,13.0,15.0,23.1,26.700000000000003,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,40.0,43.0
2017102901,107,CLE,MIN,16,33,0,1,22.0,34.0,115.0,88.0,5.2,2.6,18.0,27.0,34.0,43.0,52.900000000000006,62.8,4.7,6.7,161.0,287.0,276.0,375.0,3.0,1.0,-18.0,-1.0,4.0,6.0,13.0,16.0,30.8,37.5,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,74.0,58.0
2017102902,108,BUF,OAK,34,14,1,0,37.0,14.0,166.0,53.0,4.5,3.8,20.0,31.0,27.0,49.0,74.1,63.3,6.1,6.4,165.0,313.0,331.0,366.0,0.0,0.0,0.0,0.0,6.0,3.0,15.0,10.0,40.0,30.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,11.0,6.0,95.0,50.0
2017102903,109,CIN,IND,24,23,1,0,21.0,28.0,58.0,115.0,2.8,4.1,17.0,25.0,29.0,39.0,58.599999999999994,64.1,7.5,5.5,218.0,216.0,276.0,331.0,3.0,4.0,-25.0,-17.0,4.0,8.0,11.0,16.0,36.4,50.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,7.0,54.0,45.0
2017102904,110,NE,LAC,21,13,1,0,32.0,19.0,97.0,151.0,3.0,7.9,32.0,17.0,47.0,30.0,68.10000000000001,56.699999999999996,6.7,6.4,317.0,192.0,414.0,343.0,3.0,1.0,-16.0,-20.0,9.0,3.0,19.0,10.0,47.4,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,10.0,80.0,77.0
2017102905,111,CHI,NO,12,20,0,1,31.0,30.0,157.0,101.0,5.1,3.4,14.0,23.0,32.0,28.0,43.8,82.1,4.7,10.2,150.0,286.0,307.0,387.0,2.0,2.0,-14.0,-13.0,8.0,2.0,17.0,9.0,47.099999999999994,22.2,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,7.0,31.0,51.0
2017102906,112,ATL,NYJ,25,20,1,0,32.0,22.0,140.0,43.0,4.4,2.0,18.0,26.0,29.0,33.0,62.1,78.8,8.5,7.2,246.0,236.0,386.0,279.0,1.0,3.0,-8.0,-21.0,5.0,5.0,14.0,15.0,35.699999999999996,33.300000000000004,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,6.0,68.0,50.0
2017102907,113,PHI,SF,33,10,1,0,31.0,24.0,112.0,94.0,3.6,3.9,18.0,17.0,32.0,36.0,56.2,47.199999999999996,6.0,4.0,192.0,144.0,304.0,238.0,3.0,4.0,-19.0,-23.0,4.0,3.0,14.0,15.0,28.599999999999998,20.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,6.0,35.0,69.0
2017102908,114,CAR,TB,17,3,1,0,31.0,22.0,100.0,85.0,3.2,3.9,18.0,21.0,32.0,38.0,56.2,55.300000000000004,4.8,5.1,154.0,194.0,254.0,279.0,0.0,3.0,0.0,-16.0,8.0,2.0,17.0,12.0,47.099999999999994,16.7,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,6.0,51.0,55.0
2017102909,115,SEA,HOU,41,38,1,0,21.0,34.0,33.0,142.0,1.6,4.2,26.0,19.0,41.0,30.0,63.4,63.3,10.9,12.2,446.0,367.0,479.0,509.0,2.0,5.0,-6.0,-35.0,4.0,2.0,12.0,10.0,33.300000000000004,20.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,10.0,8.0,120.0,93.0
2017102910,116,WAS,DAL,19,33,0,1,15.0,39.0,49.0,169.0,3.3,4.3,26.0,14.0,39.0,22.0,66.7,63.6,6.1,6.3,236.0,138.0,285.0,307.0,4.0,2.0,-27.0,-5.0,4.0,5.0,13.0,14.0,30.8,35.699999999999996,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,5.0,8.0,32.0,89.0
2017103000,117,DET,PIT,15,20,0,1,22.0,29.0,71.0,75.0,3.2,2.6,27.0,17.0,45.0,31.0,60.0,54.800000000000004,9.1,10.2,411.0,317.0,482.0,392.0,2.0,0.0,-12.0,0.0,2.0,7.0,12.0,14.0,16.7,50.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,5.0,57.0,37.0
2017110200,118,KC,DEN,29,19,1,0,26.0,31.0,79.0,177.0,3.0,5.7,14.0,19.0,32.0,36.0,43.8,52.800000000000004,6.2,5.2,197.0,187.0,276.0,364.0,1.0,3.0,-5.0,-11.0,2.0,5.0,12.0,13.0,16.7,38.5,0.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,7.0,7.0,69.0,53.0
2017110500,119,BUF,NYJ,21,34,0,1,22.0,41.0,63.0,194.0,2.9,4.7,29.0,14.0,40.0,20.0,72.5,70.0,6.1,6.8,244.0,137.0,307.0,331.0,7.0,1.0,-41.0,-3.0,6.0,6.0,16.0,14.0,37.5,42.9,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,11.0,10.0,99.0,66.0
2017110501,120,CAR,ATL,20,17,1,0,38.0,18.0,201.0,53.0,5.3,2.9,13.0,24.0,24.0,38.0,54.2,63.2,5.4,7.9,129.0,302.0,330.0,355.0,1.0,2.0,-8.0,-11.0,4.0,4.0,13.0,12.0,30.8,33.300000000000004,1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,8.0,29.0,70.0
2017110502,121,IND,HOU,20,14,1,0,28.0,21.0,92.0,94.0,3.3,4.5,20.0,19.0,30.0,44.0,66.7,43.2,9.3,4.4,279.0,194.0,371.0,288.0,3.0,2.0,-29.0,-25.0,4.0,4.0,14.0,14.0,28.599999999999998,28.599999999999998,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,7.0,68.0,74.0
2017110503,122,CIN,JAX,7,23,0,1,17.0,40.0,29.0,149.0,1.7,3.7,10.0,24.0,18.0,38.0,55.60000000000001,63.2,6.6,6.8,119.0,259.0,148.0,408.0,2.0,0.0,-17.0,0.0,1.0,12.0,8.0,18.0,12.5,66.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,5.0,77.0,50.0
2017110504,123,TB,NO,10,30,0,1,25.0,32.0,87.0,151.0,3.5,4.7,15.0,22.0,28.0,27.0,53.6,81.5,4.0,9.5,113.0,256.0,200.0,407.0,4.0,1.0,-22.0,-7.0,4.0,7.0,13.0,13.0,30.8,53.800000000000004,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,7.0,4.0,50.0,28.0
2017110505,124,LA,NYG,51,17,1,0,39.0,26.0,162.0,111.0,4.2,4.3,14.0,20.0,22.0,38.0,63.6,52.6,14.5,5.5,318.0,208.0,480.0,319.0,0.0,2.0,0.0,-12.0,6.0,8.0,12.0,16.0,50.0,50.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,4.0,55.0,52.0
2017110506,125,PHI,DEN,51,23,1,0,37.0,19.0,201.0,35.0,5.4,1.8,16.0,19.0,28.0,38.0,57.099999999999994,50.0,7.9,5.0,222.0,191.0,423.0,226.0,2.0,3.0,-12.0,-17.0,5.0,3.0,13.0,13.0,38.5,23.1,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,14.0,35.0,105.0
2017110507,126,BAL,TEN,20,23,0,1,22.0,21.0,73.0,71.0,3.3,3.4,35.0,19.0,53.0,28.0,66.0,67.9,5.1,6.6,268.0,186.0,341.0,257.0,2.0,3.0,-9.0,-32.0,6.0,3.0,16.0,11.0,37.5,27.3,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,6.0,3.0,39.0,39.0
2017110508,127,SF,ARI,10,20,0,1,17.0,43.0,63.0,167.0,3.7,3.9,24.0,15.0,51.0,30.0,47.099999999999994,50.0,5.2,6.7,266.0,201.0,329.0,368.0,5.0,0.0,-28.0,0.0,6.0,7.0,17.0,16.0,35.3,43.8,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,53.0,10.0
2017110509,128,SEA,WAS,14,17,0,1,28.0,23.0,148.0,51.0,5.3,2.2,24.0,21.0,45.0,31.0,53.300000000000004,67.7,6.4,6.2,289.0,193.0,437.0,244.0,2.0,6.0,-8.0,-54.0,5.0,4.0,14.0,13.0,35.699999999999996,30.8,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,16.0,7.0,138.0,62.0
2017110510,129,KC,DAL,17,28,0,1,19.0,31.0,68.0,131.0,3.6,4.2,25.0,21.0,34.0,33.0,73.5,63.6,7.5,7.4,255.0,244.0,323.0,375.0,2.0,1.0,-8.0,-5.0,4.0,7.0,11.0,12.0,36.4,58.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,5.0,52.0,65.0
2017110600,130,MIA,OAK,24,27,0,1,18.0,27.0,86.0,84.0,4.8,3.1,34.0,21.0,42.0,30.0,81.0,70.0,7.4,9.5,309.0,286.0,395.0,370.0,1.0,1.0,-2.0,-14.0,5.0,8.0,12.0,15.0,41.699999999999996,53.300000000000004,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,11.0,10.0,107.0,105.0
2017110900,131,DET,GB,30,17,1,0,33.0,17.0,64.0,78.0,1.9,4.6,26.0,26.0,33.0,38.0,78.8,68.4,10.7,6.1,353.0,233.0,417.0,311.0,1.0,3.0,-8.0,-12.0,8.0,2.0,13.0,9.0,61.5,22.2,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,19.0,20.0
2017111200,132,ARI,SEA,16,22,0,1,24.0,23.0,34.0,82.0,1.4,3.6,24.0,22.0,47.0,32.0,51.1,68.8,5.4,6.6,256.0,212.0,290.0,294.0,2.0,5.0,-17.0,-26.0,6.0,3.0,15.0,13.0,40.0,23.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,12.0,58.0,108.0
2017111201,133,NO,BUF,47,10,1,0,48.0,15.0,298.0,69.0,6.2,4.6,18.0,16.0,25.0,28.0,72.0,57.099999999999994,7.4,4.6,184.0,129.0,482.0,198.0,0.0,2.0,0.0,-6.0,6.0,2.0,12.0,11.0,50.0,18.2,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,8.0,41.0,56.0
2017111202,134,GB,CHI,23,16,1,0,34.0,17.0,152.0,55.0,4.5,3.2,18.0,21.0,25.0,35.0,72.0,60.0,7.3,7.7,182.0,268.0,334.0,323.0,3.0,5.0,-30.0,-29.0,7.0,4.0,16.0,14.0,43.8,28.599999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,8.0,35.0,78.0
2017111203,135,CLE,DET,24,38,0,1,33.0,19.0,201.0,104.0,6.1,5.5,22.0,17.0,40.0,26.0,55.00000000000001,65.4,5.3,9.3,212.0,241.0,413.0,345.0,4.0,4.0,-25.0,-8.0,5.0,5.0,15.0,11.0,33.300000000000004,45.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,7.0,60.0,81.0
2017111204,136,IND,PIT,17,20,0,1,29.0,30.0,71.0,88.0,2.4,2.9,14.0,19.0,24.0,31.0,58.3,61.3,8.2,7.4,196.0,228.0,267.0,316.0,3.0,1.0,-26.0,-8.0,6.0,5.0,15.0,13.0,40.0,38.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,82.0,70.0
2017111205,137,JAX,LAC,20,17,1,0,27.0,30.0,135.0,87.0,5.0,2.9,28.0,21.0,51.0,37.0,54.900000000000006,56.8,5.2,6.4,263.0,235.0,398.0,322.0,3.0,0.0,-10.0,0.0,5.0,3.0,18.0,15.0,27.800000000000004,20.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,9.0,7.0,106.0,77.0
2017111206,138,TB,NYJ,15,10,1,0,31.0,19.0,90.0,56.0,2.9,2.9,17.0,23.0,34.0,39.0,50.0,59.0,5.3,5.6,181.0,219.0,271.0,275.0,1.0,6.0,-6.0,-43.0,7.0,3.0,16.0,15.0,43.8,20.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,8.0,50.0,77.0
